Date, Time, Server Name, Alarm Key, Alarm Name, Launched by, Alarm Status, Alarm Group, General Text Message, Display Message 1, Display Message 2, Alarm Reference, Executed Time, Name, Phone Number, Phone Type, Call Status
31.03.2022, 15:53:09, MC-HOVSETER, 2930, Tilstede 434, 434, Canceled, Empty group, No message for alarm 2930, 434, 434, 6245B244, 01:00:00, , , , No Answer
31.03.2022, 15:52:45, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 6245B227, 15:52:47, Hovseterhjemmet-23 Oslofjorden-4, 46859609, 3G+, Executed
31.03.2022, 15:52:45, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 6245B227, 15:52:47, Shuttle 4. etg, 10.10.10.44, IND, Executed
31.03.2022, 15:52:45, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 6245B227, 15:52:48, Hovseterhjemmet-24 Oslofjorden-4, 46865912, 3G+, Executed
31.03.2022, 15:49:10, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 6245B14F, 15:49:12, Shuttle 4. etg, 10.10.10.44, IND, Executed
31.03.2022, 15:49:10, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 6245B14F, 15:49:12, Hovseterhjemmet-24 Oslofjorden-4, 46865912, 3G+, Executed
31.03.2022, 15:49:10, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 6245B14F, 15:49:12, Hovseterhjemmet-23 Oslofjorden-4, 46859609, 3G+, Executed
31.03.2022, 15:45:33, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 6245B077, 15:45:35, Shuttle 4. etg, 10.10.10.44, IND, Executed
31.03.2022, 15:45:33, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 6245B077, 15:45:35, Hovseterhjemmet-24 Oslofjorden-4, 46865912, 3G+, Executed
31.03.2022, 15:45:33, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 6245B077, 15:45:34, Hovseterhjemmet-23 Oslofjorden-4, 46859609, 3G+, Rejected
31.03.2022, 15:41:57, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 6245AF9F, 15:41:59, Hovseterhjemmet-24 Oslofjorden-4, 46865912, 3G+, Executed
31.03.2022, 15:41:57, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 6245AF9F, 15:41:59, Hovseterhjemmet-23 Oslofjorden-4, 46859609, 3G+, Executed
31.03.2022, 15:41:57, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 6245AF9F, 15:41:59, Shuttle 4. etg, 10.10.10.44, IND, Executed
31.03.2022, 15:38:21, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 6245AEC7, 15:38:22, Hovseterhjemmet-23 Oslofjorden-4, 46859609, 3G+, Executed
31.03.2022, 15:38:21, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 6245AEC7, 15:38:23, Shuttle 4. etg, 10.10.10.44, IND, Executed
31.03.2022, 15:38:21, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 6245AEC7, 15:38:25, Hovseterhjemmet-24 Oslofjorden-4, 46865912, 3G+, Executed
31.03.2022, 14:17:08, MC-HOVSETER, 2945, Borte 434, 434, Canceled, Empty group, No message for alarm 2945, 434, 434, 62459BC2, 01:00:00, , , , No Answer
31.03.2022, 14:17:08, MC-HOVSETER, 2930, Tilstede 434, 434, Canceled, Empty group, No message for alarm 2930, 434, 434, 62459BC3, 01:00:00, , , , No Answer
31.03.2022, 14:16:16, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 62459B8A, 14:16:17, Hovseterhjemmet-24 Oslofjorden-4, 46865912, 3G+, Executed
31.03.2022, 14:16:16, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 62459B8A, 14:16:18, Shuttle 4. etg, 10.10.10.44, IND, Executed
31.03.2022, 14:16:16, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 62459B8A, 14:16:17, Hovseterhjemmet-23 Oslofjorden-4, 46859609, 3G+, Answer
31.03.2022, 14:12:40, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 62459AB2, 14:12:41, Hovseterhjemmet-23 Oslofjorden-4, 46859609, 3G+, Executed
31.03.2022, 14:12:40, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 62459AB2, 14:12:42, Shuttle 4. etg, 10.10.10.44, IND, Executed
31.03.2022, 14:12:40, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 62459AB2, 14:12:44, Hovseterhjemmet-24 Oslofjorden-4, 46865912, 3G+, Executed
31.03.2022, 14:09:04, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 624599D9, 14:09:05, Hovseterhjemmet-23 Oslofjorden-4, 46859609, 3G+, Executed
31.03.2022, 14:09:04, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 624599D9, 14:09:06, Shuttle 4. etg, 10.10.10.44, IND, Executed
31.03.2022, 14:09:04, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 624599D9, 14:09:06, Hovseterhjemmet-24 Oslofjorden-4, 46865912, 3G+, Executed
31.03.2022, 14:05:28, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 62459901, 14:05:29, Hovseterhjemmet-24 Oslofjorden-4, 46865912, 3G+, Executed
31.03.2022, 14:05:28, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 62459901, 14:05:29, Hovseterhjemmet-23 Oslofjorden-4, 46859609, 3G+, Executed
31.03.2022, 14:05:28, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 62459901, 14:05:29, Shuttle 4. etg, 10.10.10.44, IND, Executed
31.03.2022, 14:01:52, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 62459829, 14:01:54, Hovseterhjemmet-24 Oslofjorden-4, 46865912, 3G+, Executed
31.03.2022, 14:01:52, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 62459829, 14:01:54, Hovseterhjemmet-23 Oslofjorden-4, 46859609, 3G+, Executed
31.03.2022, 14:01:52, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 62459829, 14:01:55, Shuttle 4. etg, 10.10.10.44, IND, Executed
31.03.2022, 13:26:44, MC-HOVSETER, 2927, Tilstede 428, 428, Canceled, Empty group, No message for alarm 2927, 428, 428, 62458FF2, 01:00:00, , , , No Answer
31.03.2022, 13:26:44, MC-HOVSETER, 2942, Borte 428, 428, Canceled, Empty group, No message for alarm 2942, 428, 428, 62458FF3, 01:00:00, , , , No Answer
31.03.2022, 13:24:18, MC-HOVSETER, 2942, Borte 428, 428, Canceled, Empty group, No message for alarm 2942, 428, 428, 62458F53, 01:00:00, , , , No Answer
31.03.2022, 13:24:10, MC-HOVSETER, 2927, Tilstede 428, 428, Canceled, Empty group, No message for alarm 2927, 428, 428, 62458F52, 01:00:00, , , , No Answer
31.03.2022, 13:15:13, MC-HOVSETER, 2942, Borte 428, 428, Canceled, Empty group, No message for alarm 2942, 428, 428, 62458D40, 01:00:00, , , , No Answer
31.03.2022, 13:15:12, MC-HOVSETER, 2927, Tilstede 428, 428, Canceled, Empty group, No message for alarm 2927, 428, 428, 62458D3F, 01:00:00, , , , No Answer
31.03.2022, 12:43:01, MC-HOVSETER, 2945, Borte 434, 434, Canceled, Empty group, No message for alarm 2945, 434, 434, 624585B3, 01:00:00, , , , No Answer
31.03.2022, 12:43:01, MC-HOVSETER, 2930, Tilstede 434, 434, Canceled, Empty group, No message for alarm 2930, 434, 434, 624585B4, 01:00:00, , , , No Answer
31.03.2022, 12:42:25, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 6245858B, 12:42:27, Shuttle 4. etg, 10.10.10.44, IND, Executed
31.03.2022, 12:42:25, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 6245858B, 12:42:27, Hovseterhjemmet-23 Oslofjorden-4, 46859609, 3G+, Confirmed
31.03.2022, 12:42:25, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 6245858B, 12:42:40, Hovseterhjemmet-24 Oslofjorden-4, 46865912, 3G+, Canceled
31.03.2022, 12:38:50, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 624584B3, 12:38:51, Hovseterhjemmet-23 Oslofjorden-4, 46859609, 3G+, Executed
31.03.2022, 12:38:50, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 624584B3, 12:38:53, Shuttle 4. etg, 10.10.10.44, IND, Executed
31.03.2022, 12:38:50, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 624584B3, 12:38:57, Hovseterhjemmet-24 Oslofjorden-4, 46865912, 3G+, Executed
31.03.2022, 12:05:53, MC-HOVSETER, 2945, Borte 434, 434, Canceled, Empty group, No message for alarm 2945, 434, 434, 62457D00, 01:00:00, , , , No Answer
31.03.2022, 12:05:52, MC-HOVSETER, 2930, Tilstede 434, 434, Canceled, Empty group, No message for alarm 2930, 434, 434, 62457CFF, 01:00:00, , , , No Answer
31.03.2022, 12:04:58, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 62457CC4, 12:05:00, Hovseterhjemmet-24 Oslofjorden-4, 46865912, 3G+, Executed
31.03.2022, 12:04:58, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 62457CC4, 12:05:00, Shuttle 4. etg, 10.10.10.44, IND, Executed
31.03.2022, 12:04:58, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 62457CC4, 12:05:00, Hovseterhjemmet-23 Oslofjorden-4, 46859609, 3G+, Answer
31.03.2022, 11:36:39, MC-HOVSETER, 2945, Borte 434, 434, Canceled, Empty group, No message for alarm 2945, 434, 434, 62457625, 01:00:00, , , , No Answer
31.03.2022, 11:36:39, MC-HOVSETER, 2930, Tilstede 434, 434, Canceled, Empty group, No message for alarm 2930, 434, 434, 62457626, 01:00:00, , , , No Answer
31.03.2022, 11:35:28, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 624575D9, 11:35:30, Hovseterhjemmet-24 Oslofjorden-4, 46865912, 3G+, Executed
31.03.2022, 11:35:28, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 624575D9, 11:35:30, Hovseterhjemmet-23 Oslofjorden-4, 46859609, 3G+, Executed
31.03.2022, 11:35:28, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 624575D9, 11:35:30, Shuttle 4. etg, 10.10.10.44, IND, Executed
31.03.2022, 11:31:52, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 62457501, 11:31:53, Hovseterhjemmet-24 Oslofjorden-4, 46865912, 3G+, Executed
31.03.2022, 11:31:52, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 62457501, 11:31:53, Hovseterhjemmet-23 Oslofjorden-4, 46859609, 3G+, Executed
31.03.2022, 11:31:52, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 62457501, 11:31:54, Shuttle 4. etg, 10.10.10.44, IND, Executed
31.03.2022, 09:30:01, MC-HOVSETER, 2947, Borte 438, 438, Canceled, Empty group, No message for alarm 2947, 438, 438, 62455878, 01:00:00, , , , No Answer
31.03.2022, 09:30:00, MC-HOVSETER, 2932, Tilstede 438, 438, Canceled, Empty group, No message for alarm 2932, 438, 438, 62455877, 01:00:00, , , , No Answer
31.03.2022, 08:51:35, MC-HOVSETER, 2947, Borte 438, 438, Canceled, Empty group, No message for alarm 2947, 438, 438, 62454F74, 01:00:00, , , , No Answer
31.03.2022, 08:51:34, MC-HOVSETER, 2932, Tilstede 438, 438, Canceled, Empty group, No message for alarm 2932, 438, 438, 62454F75, 01:00:00, , , , No Answer
31.03.2022, 08:49:40, MC-HOVSETER, 2962, Anrop 438, 438, Done, 22 Hovseterhjemmet 4A, No message for alarm 2962, 438, 438, 62454EFD, 08:49:42, Hovseterhjemmet-24 Oslofjorden-4, 46865912, 3G+, Executed
31.03.2022, 08:49:40, MC-HOVSETER, 2962, Anrop 438, 438, Done, 22 Hovseterhjemmet 4A, No message for alarm 2962, 438, 438, 62454EFD, 08:49:42, Shuttle 4. etg, 10.10.10.44, IND, Executed
31.03.2022, 08:49:40, MC-HOVSETER, 2962, Anrop 438, 438, Done, 22 Hovseterhjemmet 4A, No message for alarm 2962, 438, 438, 62454EFD, 08:49:41, Hovseterhjemmet-23 Oslofjorden-4, 46859609, 3G+, Answer
31.03.2022, 08:46:04, MC-HOVSETER, 2962, Anrop 438, 438, Done, 22 Hovseterhjemmet 4A, No message for alarm 2962, 438, 438, 62454E25, 08:46:05, Hovseterhjemmet-23 Oslofjorden-4, 46859609, 3G+, Executed
31.03.2022, 08:46:04, MC-HOVSETER, 2962, Anrop 438, 438, Done, 22 Hovseterhjemmet 4A, No message for alarm 2962, 438, 438, 62454E25, 08:46:06, Shuttle 4. etg, 10.10.10.44, IND, Executed
31.03.2022, 08:46:04, MC-HOVSETER, 2962, Anrop 438, 438, Done, 22 Hovseterhjemmet 4A, No message for alarm 2962, 438, 438, 62454E25, 08:46:05, Hovseterhjemmet-24 Oslofjorden-4, 46865912, 3G+, Executed
31.03.2022, 08:42:28, MC-HOVSETER, 2962, Anrop 438, 438, Done, 22 Hovseterhjemmet 4A, No message for alarm 2962, 438, 438, 62454D4D, 08:42:30, Shuttle 4. etg, 10.10.10.44, IND, Executed
31.03.2022, 08:42:28, MC-HOVSETER, 2962, Anrop 438, 438, Done, 22 Hovseterhjemmet 4A, No message for alarm 2962, 438, 438, 62454D4D, 08:42:29, Hovseterhjemmet-23 Oslofjorden-4, 46859609, 3G+, Executed
31.03.2022, 08:42:28, MC-HOVSETER, 2962, Anrop 438, 438, Done, 22 Hovseterhjemmet 4A, No message for alarm 2962, 438, 438, 62454D4D, 08:42:32, Hovseterhjemmet-24 Oslofjorden-4, 46865912, 3G+, Executed
31.03.2022, 08:39:00, MC-HOVSETER, 2962, Anrop 438, 438, Done, 22 Hovseterhjemmet 4A, No message for alarm 2962, 438, 438, 62454C74, 08:39:01, Hovseterhjemmet-23 Oslofjorden-4, 46859609, 3G+, Executed
31.03.2022, 08:39:00, MC-HOVSETER, 2962, Anrop 438, 438, Done, 22 Hovseterhjemmet 4A, No message for alarm 2962, 438, 438, 62454C74, 08:39:02, Shuttle 4. etg, 10.10.10.44, IND, Executed
31.03.2022, 08:39:00, MC-HOVSETER, 2962, Anrop 438, 438, Done, 22 Hovseterhjemmet 4A, No message for alarm 2962, 438, 438, 62454C74, 08:39:04, Hovseterhjemmet-24 Oslofjorden-4, 46865912, 3G+, Executed
31.03.2022, 08:35:15, MC-HOVSETER, 2962, Anrop 438, 438, Done, 22 Hovseterhjemmet 4A, No message for alarm 2962, 438, 438, 62454B9D, 08:35:17, Hovseterhjemmet-23 Oslofjorden-4, 46859609, 3G+, Executed
31.03.2022, 08:35:15, MC-HOVSETER, 2962, Anrop 438, 438, Done, 22 Hovseterhjemmet 4A, No message for alarm 2962, 438, 438, 62454B9D, 08:35:18, Hovseterhjemmet-24 Oslofjorden-4, 46865912, 3G+, Executed
31.03.2022, 08:35:15, MC-HOVSETER, 2962, Anrop 438, 438, Done, 22 Hovseterhjemmet 4A, No message for alarm 2962, 438, 438, 62454B9D, 08:35:18, Shuttle 4. etg, 10.10.10.44, IND, Executed
31.03.2022, 08:35:07, MC-HOVSETER, 2933, Tilstede 441, 441, Canceled, Empty group, No message for alarm 2933, 441, 441, 62454B9A, 01:00:00, , , , No Answer
31.03.2022, 08:35:07, MC-HOVSETER, 2948, Borte 441, 441, Canceled, Empty group, No message for alarm 2948, 441, 441, 62454B99, 01:00:00, , , , No Answer
31.03.2022, 08:32:59, MC-HOVSETER, 2963, Anrop 441, 441, Done, 22 Hovseterhjemmet 4A, No message for alarm 2963, 441, 441, 62454B14, 08:33:01, Hovseterhjemmet-24 Oslofjorden-4, 46865912, 3G+, Executed
31.03.2022, 08:32:59, MC-HOVSETER, 2963, Anrop 441, 441, Done, 22 Hovseterhjemmet 4A, No message for alarm 2963, 441, 441, 62454B14, 08:33:01, Hovseterhjemmet-23 Oslofjorden-4, 46859609, 3G+, Executed
31.03.2022, 08:32:59, MC-HOVSETER, 2963, Anrop 441, 441, Done, 22 Hovseterhjemmet 4A, No message for alarm 2963, 441, 441, 62454B14, 08:33:01, Shuttle 4. etg, 10.10.10.44, IND, Executed
31.03.2022, 08:29:23, MC-HOVSETER, 2963, Anrop 441, 441, Done, 22 Hovseterhjemmet 4A, No message for alarm 2963, 441, 441, 62454A3C, 08:29:25, Hovseterhjemmet-24 Oslofjorden-4, 46865912, 3G+, Executed
31.03.2022, 08:29:23, MC-HOVSETER, 2963, Anrop 441, 441, Done, 22 Hovseterhjemmet 4A, No message for alarm 2963, 441, 441, 62454A3C, 08:29:25, Hovseterhjemmet-23 Oslofjorden-4, 46859609, 3G+, Executed
31.03.2022, 08:29:23, MC-HOVSETER, 2963, Anrop 441, 441, Done, 22 Hovseterhjemmet 4A, No message for alarm 2963, 441, 441, 62454A3C, 08:29:26, Shuttle 4. etg, 10.10.10.44, IND, Executed
31.03.2022, 08:25:46, MC-HOVSETER, 2963, Anrop 441, 441, Done, 22 Hovseterhjemmet 4A, No message for alarm 2963, 441, 441, 62454964, 08:25:48, Hovseterhjemmet-23 Oslofjorden-4, 46859609, 3G+, Executed
31.03.2022, 08:25:46, MC-HOVSETER, 2963, Anrop 441, 441, Done, 22 Hovseterhjemmet 4A, No message for alarm 2963, 441, 441, 62454964, 08:25:49, Hovseterhjemmet-24 Oslofjorden-4, 46865912, 3G+, Executed
31.03.2022, 08:25:46, MC-HOVSETER, 2963, Anrop 441, 441, Done, 22 Hovseterhjemmet 4A, No message for alarm 2963, 441, 441, 62454964, 08:25:49, Shuttle 4. etg, 10.10.10.44, IND, Executed
31.03.2022, 08:22:10, MC-HOVSETER, 2963, Anrop 441, 441, Done, 22 Hovseterhjemmet 4A, No message for alarm 2963, 441, 441, 6245488C, 08:22:12, Hovseterhjemmet-23 Oslofjorden-4, 46859609, 3G+, Executed
31.03.2022, 08:22:10, MC-HOVSETER, 2963, Anrop 441, 441, Done, 22 Hovseterhjemmet 4A, No message for alarm 2963, 441, 441, 6245488C, 08:22:13, Hovseterhjemmet-24 Oslofjorden-4, 46865912, 3G+, Executed
31.03.2022, 08:22:10, MC-HOVSETER, 2963, Anrop 441, 441, Done, 22 Hovseterhjemmet 4A, No message for alarm 2963, 441, 441, 6245488C, 08:22:13, Shuttle 4. etg, 10.10.10.44, IND, Executed
31.03.2022, 08:18:35, MC-HOVSETER, 2963, Anrop 441, 441, Done, 22 Hovseterhjemmet 4A, No message for alarm 2963, 441, 441, 624547B4, 08:18:37, Hovseterhjemmet-23 Oslofjorden-4, 46859609, 3G+, Executed
31.03.2022, 08:18:35, MC-HOVSETER, 2963, Anrop 441, 441, Done, 22 Hovseterhjemmet 4A, No message for alarm 2963, 441, 441, 624547B4, 08:18:37, Shuttle 4. etg, 10.10.10.44, IND, Executed
31.03.2022, 08:18:35, MC-HOVSETER, 2963, Anrop 441, 441, Done, 22 Hovseterhjemmet 4A, No message for alarm 2963, 441, 441, 624547B4, 08:18:37, Hovseterhjemmet-24 Oslofjorden-4, 46865912, 3G+, Executed
31.03.2022, 08:14:59, MC-HOVSETER, 2963, Anrop 441, 441, Done, 22 Hovseterhjemmet 4A, No message for alarm 2963, 441, 441, 624546DC, 08:15:03, Hovseterhjemmet-23 Oslofjorden-4, 46859609, 3G+, Executed
31.03.2022, 08:14:59, MC-HOVSETER, 2963, Anrop 441, 441, Done, 22 Hovseterhjemmet 4A, No message for alarm 2963, 441, 441, 624546DC, 08:15:04, Shuttle 4. etg, 10.10.10.44, IND, Executed
31.03.2022, 08:14:59, MC-HOVSETER, 2963, Anrop 441, 441, Done, 22 Hovseterhjemmet 4A, No message for alarm 2963, 441, 441, 624546DC, 08:15:07, Hovseterhjemmet-24 Oslofjorden-4, 46865912, 3G+, Executed
31.03.2022, 08:11:23, MC-HOVSETER, 2963, Anrop 441, 441, Done, 22 Hovseterhjemmet 4A, No message for alarm 2963, 441, 441, 62454604, 08:11:24, Hovseterhjemmet-24 Oslofjorden-4, 46865912, 3G+, Executed
31.03.2022, 08:11:23, MC-HOVSETER, 2963, Anrop 441, 441, Done, 22 Hovseterhjemmet 4A, No message for alarm 2963, 441, 441, 62454604, 08:11:24, Hovseterhjemmet-23 Oslofjorden-4, 46859609, 3G+, Executed
31.03.2022, 08:11:23, MC-HOVSETER, 2963, Anrop 441, 441, Done, 22 Hovseterhjemmet 4A, No message for alarm 2963, 441, 441, 62454604, 08:11:25, Shuttle 4. etg, 10.10.10.44, IND, Executed
31.03.2022, 08:07:47, MC-HOVSETER, 2963, Anrop 441, 441, Done, 22 Hovseterhjemmet 4A, No message for alarm 2963, 441, 441, 6245452C, 08:07:49, Hovseterhjemmet-23 Oslofjorden-4, 46859609, 3G+, Executed
31.03.2022, 08:07:47, MC-HOVSETER, 2963, Anrop 441, 441, Done, 22 Hovseterhjemmet 4A, No message for alarm 2963, 441, 441, 6245452C, 08:07:50, Hovseterhjemmet-24 Oslofjorden-4, 46865912, 3G+, Executed
31.03.2022, 08:07:47, MC-HOVSETER, 2963, Anrop 441, 441, Done, 22 Hovseterhjemmet 4A, No message for alarm 2963, 441, 441, 6245452C, 08:07:51, Shuttle 4. etg, 10.10.10.44, IND, Executed
31.03.2022, 08:04:11, MC-HOVSETER, 2963, Anrop 441, 441, Done, 22 Hovseterhjemmet 4A, No message for alarm 2963, 441, 441, 62454454, 08:04:13, Shuttle 4. etg, 10.10.10.44, IND, Executed
31.03.2022, 08:04:11, MC-HOVSETER, 2963, Anrop 441, 441, Done, 22 Hovseterhjemmet 4A, No message for alarm 2963, 441, 441, 62454454, 08:04:13, Hovseterhjemmet-24 Oslofjorden-4, 46865912, 3G+, Executed
31.03.2022, 08:04:11, MC-HOVSETER, 2963, Anrop 441, 441, Done, 22 Hovseterhjemmet 4A, No message for alarm 2963, 441, 441, 62454454, 08:04:13, Hovseterhjemmet-23 Oslofjorden-4, 46859609, 3G+, Executed
31.03.2022, 08:00:38, MC-HOVSETER, 2963, Anrop 441, 441, Done, 22 Hovseterhjemmet 4A, No message for alarm 2963, 441, 441, 6245437C, 08:00:39, Hovseterhjemmet-23 Oslofjorden-4, 46859609, 3G+, Executed
31.03.2022, 08:00:38, MC-HOVSETER, 2963, Anrop 441, 441, Done, 22 Hovseterhjemmet 4A, No message for alarm 2963, 441, 441, 6245437C, 08:00:40, Shuttle 4. etg, 10.10.10.44, IND, Executed
31.03.2022, 08:00:38, MC-HOVSETER, 2963, Anrop 441, 441, Done, 22 Hovseterhjemmet 4A, No message for alarm 2963, 441, 441, 6245437C, 08:00:39, Hovseterhjemmet-24 Oslofjorden-4, 46865912, 3G+, Executed
31.03.2022, 06:12:15, MC-HOVSETER, 2947, Borte 438, 438, Canceled, Empty group, No message for alarm 2947, 438, 438, 62452A1E, 01:00:00, , , , No Answer
31.03.2022, 06:12:14, MC-HOVSETER, 2932, Tilstede 438, 438, Canceled, Empty group, No message for alarm 2932, 438, 438, 62452A1D, 01:00:00, , , , No Answer
30.03.2022, 23:49:27, MC-HOVSETER, 2947, Borte 438, 438, Canceled, Empty group, No message for alarm 2947, 438, 438, 6244D066, 01:00:00, , , , No Answer
30.03.2022, 23:49:27, MC-HOVSETER, 2932, Tilstede 438, 438, Canceled, Empty group, No message for alarm 2932, 438, 438, 6244D065, 01:00:00, , , , No Answer
30.03.2022, 23:49:01, MC-HOVSETER, 2947, Borte 438, 438, Canceled, Empty group, No message for alarm 2947, 438, 438, 6244D04C, 01:00:00, , , , No Answer
30.03.2022, 23:49:00, MC-HOVSETER, 2932, Tilstede 438, 438, Canceled, Empty group, No message for alarm 2932, 438, 438, 6244D04B, 01:00:00, , , , No Answer
